timestamp,lane,vehicle_count,avg_speed,heavy_ratio,congestion,fuzzy_green_time,method,decision_reason
2026-07-21T13:46:39.574168+08:00,LaneC,4,45.4,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (45km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:39.763082+08:00,LaneD,17,10.2,0.0,Medium,53,fuzzy,HIGH vehicle count (17) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:39.771392+08:00,LaneC,4,38.0,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:39.807489+08:00,LaneB,25,24.4,0.12,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (24km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:39.839157+08:00,LaneA,11,41.0,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (41km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:39.942368+08:00,LaneC,4,49.2,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:40.125072+08:00,LaneC,4,49.2,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:40.178355+08:00,LaneA,11,51.6,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (52km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:40.310138+08:00,LaneD,17,10.2,0.0,Medium,53,fuzzy,HIGH vehicle count (17) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:40.316604+08:00,LaneC,4,49.2,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:40.504034+08:00,LaneB,25,23.2,0.12,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (23km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:40.522809+08:00,LaneA,11,49.4,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (49km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:40.529015+08:00,LaneC,4,57.0,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (57km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:40.741493+08:00,LaneC,4,57.0,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (57km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:40.816475+08:00,LaneA,11,44.6,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (45km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:40.904053+08:00,LaneD,16,10.1,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:40.929823+08:00,LaneC,3,76.0,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (76km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:41.204126+08:00,LaneA,11,30.8,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (31km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:41.269472+08:00,LaneC,3,51.3,0.0,Low,16,fuzzy,LOW vehicle count (3) + MEDIUM speed (51km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:41.461392+08:00,LaneC,4,51.3,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (51km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:41.486349+08:00,LaneD,16,10.4,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:41.596100+08:00,LaneA,11,30.9,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (31km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:41.622527+08:00,LaneB,25,23.4,0.12,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (23km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:41.699434+08:00,LaneC,4,46.2,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (46km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:41.878058+08:00,LaneC,4,41.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (42km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:41.957568+08:00,LaneA,12,31.5,0.0,Low,35,fuzzy,MEDIUM vehicle count (12) + MEDIUM speed (32km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:42.044726+08:00,LaneC,4,32.9,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (33km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:42.133290+08:00,LaneD,16,18.9,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (19km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:42.226623+08:00,LaneC,4,35.9,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (36km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:42.392931+08:00,LaneA,11,25.2,0.09,Low,40,fuzzy,MEDIUM vehicle count (11) + SLOW speed (25km/h → congested) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 40s
2026-07-21T13:46:42.415325+08:00,LaneC,4,35.9,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (36km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:42.594646+08:00,LaneC,4,36.3,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (36km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:42.616271+08:00,LaneB,26,24.4,0.12,High,55,fuzzy,HIGH vehicle count (26) + SLOW speed (24km/h → congested) + LOW heavy-vehicle ratio (12%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:42.720214+08:00,LaneD,16,18.1,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (18km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:42.747310+08:00,LaneA,11,25.1,0.09,Low,40,fuzzy,MEDIUM vehicle count (11) + SLOW speed (25km/h → congested) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 40s
2026-07-21T13:46:42.771196+08:00,LaneC,4,40.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (41km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:43.020458+08:00,LaneC,4,40.6,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (41km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:43.083342+08:00,LaneA,11,26.8,0.09,Low,38,fuzzy,MEDIUM vehicle count (11) + SLOW speed (27km/h → congested) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 38s
2026-07-21T13:46:43.171398+08:00,LaneC,4,40.1,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (40km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:43.253761+08:00,LaneD,16,18.1,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (18km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:43.332976+08:00,LaneC,4,42.7,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (43km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:43.408424+08:00,LaneA,11,34.3,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (34km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:43.538765+08:00,LaneC,4,42.7,0.0,Low,16,fuzzy,LOW vehicle count (4) + MEDIUM speed (43km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:43.693434+08:00,LaneC,3,53.5,0.0,Low,16,fuzzy,LOW vehicle count (3) + MEDIUM speed (54km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:43.753185+08:00,LaneD,16,11.4,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:43.853726+08:00,LaneC,3,61.5,0.0,Low,16,fuzzy,LOW vehicle count (3) + MEDIUM speed (62km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:43.933073+08:00,LaneB,25,26.2,0.08,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (26km/h → congested) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:44.050837+08:00,LaneC,3,61.0,0.0,Low,16,fuzzy,LOW vehicle count (3) + MEDIUM speed (61km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:44.178367+08:00,LaneA,11,34.3,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (34km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:44.218620+08:00,LaneC,3,61.0,0.0,Low,16,fuzzy,LOW vehicle count (3) + MEDIUM speed (61km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:44.317279+08:00,LaneD,16,11.4,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:44.400853+08:00,LaneC,3,73.0,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (73km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:44.571844+08:00,LaneA,11,38.3,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:44.626844+08:00,LaneB,25,31.5,0.08,High,55,fuzzy,HIGH vehicle count (25) + MEDIUM speed (32km/h) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:44.660258+08:00,LaneC,3,74.2,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (74km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:44.828377+08:00,LaneC,3,74.2,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (74km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:44.863501+08:00,LaneD,16,11.8,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (12km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:44.902350+08:00,LaneA,10,45.5,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (46km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:45.027495+08:00,LaneC,3,92.0,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (92km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:45.200807+08:00,LaneB,25,29.5,0.08,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (30km/h → congested) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:45.206883+08:00,LaneC,3,90.9,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (91km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:45.257309+08:00,LaneA,10,46.9,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (47km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:45.378521+08:00,LaneC,3,90.9,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (91km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:45.402480+08:00,LaneD,16,10.6,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:45.558775+08:00,LaneA,10,42.6,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (43km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:45.595315+08:00,LaneC,3,108.2,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (108km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:45.768093+08:00,LaneC,3,108.7,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:45.878999+08:00,LaneA,10,40.9,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (41km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:45.935078+08:00,LaneD,16,9.9,0.0,Medium,53,fuzzy,HIGH vehicle count (16) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 53s
2026-07-21T13:46:45.947502+08:00,LaneC,3,108.7,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:46.154770+08:00,LaneC,3,85.2,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (85km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:46.203027+08:00,LaneA,11,40.0,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (40km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:46.317486+08:00,LaneC,3,85.2,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (85km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:46.449850+08:00,LaneC,3,85.2,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (85km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:46.480771+08:00,LaneD,15,9.3,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (9km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:46.517988+08:00,LaneA,11,43.9,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (44km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:46.602806+08:00,LaneC,3,78.8,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (79km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:46.787431+08:00,LaneC,3,78.8,0.0,Low,16,fuzzy,LOW vehicle count (3) + FAST speed (79km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 16s
2026-07-21T13:46:46.835230+08:00,LaneA,11,38.4,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:46.914935+08:00,LaneC,2,62.1,0.0,Low,15,fuzzy,LOW vehicle count (2) + MEDIUM speed (62km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:46.996486+08:00,LaneD,15,10.1,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:47.047125+08:00,LaneC,1,110.5,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (110km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:47.101394+08:00,LaneA,10,35.5,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (36km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:47.212259+08:00,LaneC,1,110.5,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (110km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:47.261087+08:00,LaneB,25,27.1,0.08,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (27km/h → congested) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:47.345050+08:00,LaneC,1,110.5,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (110km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:47.385506+08:00,LaneA,10,37.3,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (37km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:47.477008+08:00,LaneC,1,108.7,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:47.500377+08:00,LaneD,15,10.8,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:47.635391+08:00,LaneC,1,108.7,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:47.654612+08:00,LaneA,10,38.3,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:47.762792+08:00,LaneC,1,108.7,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:47.834761+08:00,LaneB,25,24.2,0.08,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (24km/h → congested) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:47.899261+08:00,LaneC,1,108.7,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:47.929684+08:00,LaneA,10,44.6,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (45km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:48.003600+08:00,LaneD,15,11.4,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:48.025681+08:00,LaneC,1,108.7,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:48.150415+08:00,LaneC,1,108.7,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:48.174544+08:00,LaneA,10,45.8,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (46km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:48.280495+08:00,LaneC,1,110.5,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (110km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:48.406644+08:00,LaneC,1,110.5,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (110km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:48.467646+08:00,LaneA,10,46.0,0.1,Low,35,fuzzy,MEDIUM vehicle count (10) + MEDIUM speed (46km/h) + LOW heavy-vehicle ratio (10%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:48.502408+08:00,LaneD,15,9.9,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (10km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:48.556879+08:00,LaneC,1,110.5,0.0,Low,15,fuzzy,LOW vehicle count (1) + FAST speed (110km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:48.739968+08:00,LaneC,2,108.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:48.820658+08:00,LaneA,11,40.0,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (40km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:48.869499+08:00,LaneC,2,108.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:49.030490+08:00,LaneC,2,108.7,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (109km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:49.100366+08:00,LaneD,15,12.5,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (12km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:49.139855+08:00,LaneA,12,49.9,0.08,Low,35,fuzzy,MEDIUM vehicle count (12) + MEDIUM speed (50km/h) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:49.205605+08:00,LaneC,2,70.8,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (71km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:49.501411+08:00,LaneA,12,48.1,0.08,Low,35,fuzzy,MEDIUM vehicle count (12) + MEDIUM speed (48km/h) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:49.561259+08:00,LaneC,2,70.8,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (71km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:49.614164+08:00,LaneB,25,26.2,0.08,High,55,fuzzy,HIGH vehicle count (25) + SLOW speed (26km/h → congested) + LOW heavy-vehicle ratio (8%) → [FUZZY] decided green_time = 55s
2026-07-21T13:46:49.748782+08:00,LaneD,15,11.6,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (12km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:49.769552+08:00,LaneC,2,70.8,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (71km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:49.826352+08:00,LaneA,11,44.5,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (44km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:49.936940+08:00,LaneC,2,76.8,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (77km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:50.094942+08:00,LaneC,2,76.8,0.0,Low,15,fuzzy,LOW vehicle count (2) + FAST speed (77km/h → free flow) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 15s
2026-07-21T13:46:50.207375+08:00,LaneA,11,37.7,0.09,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (38km/h) + LOW heavy-vehicle ratio (9%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:50.273699+08:00,LaneC,2,76.8,0.5,Low,35,fuzzy,LOW vehicle count (2) + FAST speed (77km/h → free flow) + HIGH heavy-vehicle ratio (50%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:50.339569+08:00,LaneD,15,11.3,0.0,Medium,54,fuzzy,HIGH vehicle count (15) + SLOW speed (11km/h → congested) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 54s
2026-07-21T13:46:50.402509+08:00,LaneC,2,71.6,0.5,Low,35,fuzzy,LOW vehicle count (2) + FAST speed (72km/h → free flow) + HIGH heavy-vehicle ratio (50%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:50.536053+08:00,LaneA,11,44.2,0.0,Low,35,fuzzy,MEDIUM vehicle count (11) + MEDIUM speed (44km/h) + LOW heavy-vehicle ratio (0%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:50.547161+08:00,LaneC,2,71.6,0.5,Low,35,fuzzy,LOW vehicle count (2) + FAST speed (72km/h → free flow) + HIGH heavy-vehicle ratio (50%) → [FUZZY] decided green_time = 35s
2026-07-21T13:46:50.684238+08:00,LaneC,2,71.6,0.5,Low,35,fuzzy,LOW vehicle count (2) + FAST speed (72km/h → free flow) + HIGH heavy-vehicle ratio (50%) → [FUZZY] decided green_time = 35s
